Eigvals	85
3.579589094	1.42774100639	1.00369183552	0.569475807864	0.53684302662	0.506015956014	0.465634059051	0.451262019106	0.430314111253	0.417147733833	0.395883601074	0.364280832406	0.337899449187	0.332110998484	0.33054639106	0.31965173957	0.308522338266	0.304069709199	0.288286351195	0.281333104969	0.27984297363	0.273075880371	0.265162562038	0.26159724141	0.255129180412	0.249939145782	0.244882339655	0.241060966034	0.238517372691	0.231824342959	0.228211817688	0.223851165855	0.218782972357	0.21502249061	0.212590566026	0.209402884077	0.204993341693	0.202879908022	0.200203231622	0.198719996243	0.194104986425	0.189327029534	0.186917204159	0.186347816956	0.181292390524	0.179764931032	0.177676463604	0.175067299775	0.17333180013	0.168614879969	0.165273589927	0.162131070575	0.160584729071	0.160074819917	0.156177348234	0.154682371031	0.148626247782	0.148191672431	0.146289640778	0.141696658177	0.138528787938	0.133983724661	0.133194341218	0.131057682986	0.129224887031	0.127710784163	0.126629251673	0.120670486331	0.118638770856	0.117860978364	0.116496544157	0.113784266143	0.110424274555	0.109069686054	0.106468918131	0.103352800491	0.102511017058	0.0995993672502	0.0967113591069	0.0943213839633	0.0918962306089	0.0886442165715	0.0804231297466	0.0635714518149	0.0

Proportion explained	85
0.153518839945	0.0612319283825	0.0430456128357	0.0244232684546	0.0230237372266	0.0217016480163	0.0199697782922	0.0193534005902	0.0184550017996	0.0178903316839	0.0169783708672	0.0156230140769	0.0144915883067	0.0142433374003	0.0141762356435	0.013708993674	0.0132316839235	0.0130407227737	0.0123638174788	0.0120656116607	0.0120017039806	0.0117114817569	0.0113721010574	0.0112191941532	0.0109417966097	0.0107192101411	0.0105023374805	0.0103384491599	0.0102293613598	0.0099423155193	0.00978738413634	0.00960036763998	0.00938300660603	0.00922172977224	0.00911743114152	0.00898072013309	0.00879160685396	0.00870096743222	0.00858617206184	0.00852256013077	0.00832463491227	0.00811972133701	0.00801637048128	0.00799195101283	0.00777513752367	0.00770962894066	0.00762006025321	0.00750816031339	0.00743372945405	0.00723143357815	0.00708813473638	0.00695336062887	0.00688704224771	0.00686517363102	0.00669802167145	0.0066339061655	0.00637417551166	0.00635553775692	0.00627396479274	0.00607698426166	0.00594112292354	0.00574619752194	0.00571234301315	0.00562070755315	0.00554210391975	0.00547716816606	0.00543078417924	0.00517522894128	0.0050880941907	0.00505473678629	0.00499621991432	0.00487989768757	0.00473579678734	0.00467770217097	0.00456616230868	0.00443252049881	0.00439641869695	0.00427154595625	0.00414768714221	0.00404518760891	0.00394117937783	0.00380170934108	0.00344912928809	0.00272640665729	0.0

Species	0	0

Site	85	85
LQ2.141729	0.253540513233	0.0439804895677	-0.141318493523	0.112547638969	-0.0681267628961	0.0359523930368	0.015840313517	-0.0549926793476	0.104157492195	-0.0780401438339	0.112602775644	-0.0209418270241	0.0591913211726	-0.00142996000273	0.0892305754991	-0.0378289101482	-0.0588294621344	0.0550169361732	-0.0164347940709	0.0773943813927	0.0459721284734	-0.0409982131129	0.0181108261553	0.055417215506	-0.0653362867972	-0.0072869360317	-0.0493620392633	0.0673852176299	0.0152832609978	0.0337145060374	0.0640847206969	-0.0666354282974	-0.114945258786	0.0383313824119	0.0585534598337	0.0353265714514	-0.0456726464976	-0.052306637641	-0.0240362148205	-0.0287010473331	0.0238420202802	0.00106396359816	0.0026305493457	0.0592413832288	-0.00275374363897	-0.02802945494	-0.0047981389391	-0.0436401405803	-0.00310091095079	-0.0477166566909	0.0333989648089	0.0733735451716	0.0123684695344	0.0152227868401	-0.0180193733748	-0.0577019060497	-0.0225344727597	0.0545874454471	0.0380670979976	0.00408441327596	0.043619105851	-0.0045403476479	-0.0730271170801	-0.0297125044164	-0.0153027873358	0.0451982299646	0.00959148085646	0.0777574474488	-0.0183679335356	-0.0202093833915	-0.0450453950439	-0.0356594493792	0.0525390671025	0.00512572104222	0.0396593380831	-0.00419632725069	-0.00250872460342	-0.0808991632208	0.0824200560407	-0.0153027863232	-0.0153629878751	0.0298692448491	-0.016479717057	0.0220420286214	-0.0
IT2.141720	0.040640281764	-0.206098074845	0.134966533415	0.00124983268252	0.0146725726019	0.0372914760251	0.084070453999	0.0481522892286	0.0409022751917	-0.10127567822	0.0121361250548	-0.0511686989676	0.030826856362	-0.0982003869522	0.0148925395611	0.0204234232365	0.0206340535322	-0.000511726299212	0.0269790026154	0.00772830702682	-0.0262173552161	-0.0259953645152	0.0758106190101	-0.0136701381503	-0.0148841961292	-0.0427537892816	-0.0422850092688	0.0725551761701	-0.0549831074554	-0.0165706702723	0.0194199329441	-0.0719783616057	0.12386462741	-0.0507380902851	-0.029287459841	-0.0177084434547	-0.0149182135784	0.0438009609235	-0.0334738240232	-0.0733216881486	0.0908677820864	0.0302630015005	-0.0310962684919	0.00613402949106	0.0124518354099	0.0193124539906	0.0647885869501	0.0043381288855	0.0282875182183	-0.0294188574568	0.0369209281503	0.00599486863173	0.00776886887451	-0.00834854280708	0.0267483284919	0.0235637585319	0.00612006617413	-0.0667342814156	0.0652008726826	-0.0391815963422	0.0320419532658	-0.0810137335974	-0.0493978165822	-0.0229512979808	0.0225456769697	-0.0260104343288	0.0620338727575	-0.0162663430854	-0.0740513732657	0.041004165443	-0.0641622098765	-0.0120544782717	0.014635183743	0.0584088694943	-0.0840124049607	0.0180404818003	0.0224008893245	0.00643910721997	-0.006282959006	0.0182828950216	0.087663264944	-0.0384544717739	0.0059656111507	-0.00862426874576	-0.0
HI3.141676	-0.10072019835	-0.182857668284	-0.0591833848329	0.0799617858827	-0.0142018503442	0.0256405270347	0.0666195271092	0.00109554409417	-0.121193554263	-0.0145000255095	0.0281659710994	0.0681867325576	0.0338094900777	-0.0697334574307	0.00408903102642	-0.171352169658	-0.0105983118215	0.0622737869057	-0.0752650256782	-0.00510981079198	0.0326959734171	0.0723738536251	-0.0633490912233	-0.00032649046723	-0.00947496180856	-0.0150928617744	-0.0600809487791	-0.0428750799215	0.072293169416	0.0729076753909	-0.0479004297541	-0.0148531368948	0.0157870937854	0.028521804693	0.0190244913524	0.0260674763978	-0.173702887881	-0.0244541883396	0.0531857354921	0.0633708552612	0.0196218366255	0.0244849752304	-0.136939683891	-0.0641002957492	0.0272189167072	0.0406971940799	0.021831310739	0.0191415736092	0.00585649139111	-0.0213504754863	-0.0622831889611	-0.0211806224147	0.00384954519019	-0.0262675123482	-0.0158490353294	0.00381069530164	-0.00279230583883	-0.0960756417499	0.00164981730328	0.0345747545947	-0.0205927367534	-0.0200512136525	-0.0437949015348	-0.0102758595698	0.00993824093872	0.0396024126635	-0.0639729873167	-0.039646622494	-0.00648666949713	-0.00697782294434	0.0383017256934	-0.000252037424648	-0.0195069588853	-0.0637728482685	-0.0289627874162	0.041529009148	0.0312658820252	-0.0195320239347	0.0131710725807	0.00897780187568	0.00814180563331	0.0163882813592	-0.0129208036764	0.00210567422596	-0.0
MD2.141689	-0.238353065464	0.273342880967	0.0939522531676	0.0819750615217	-0.0320836680754	-0.0850407042854	0.017578676802	0.0324554641601	0.0238050073977	-0.0319888228191	-0.0353948451454	0.0339359593081	0.0424235837041	-0.00409820027526	-0.00824220269767	-0.0347470416379	-0.0465151717577	0.00609633810353	-0.0109546442377	0.0188625876593	0.0105670915837	0.0278904013274	0.0949157590866	0.0377495812939	-0.0163118082365	0.00554072269369	-0.000735299172828	-0.0208180462168	-0.0436169786749	-0.057365056866	-0.0756523508057	0.072373052593	0.0392915289883	-0.0469712667073	-0.0146227124712	-0.0911741840514	-0.0509347689094	0.0136138016978	0.0689581005626	-0.0450084544294	-0.00858926009456	0.0106223034027	0.0338745188666	0.0352260109802	-0.0448835319363	-0.023520616951	-0.0481837943431	-0.0324079720195	0.0356551374082	0.0214246151305	-0.0514467476067	-0.0107102861346	-0.0184905011047	-0.0194915909984	0.0142907228287	-0.0313435197449	-0.0165238382501	0.0538504176768	0.0178093576015	0.0286943798742	-0.0655640229894	-0.0337922806219	0.0113637627624	-0.0135104530745	-0.0458391011162	0.00757925662462	0.00963576269209	-0.0154595798282	0.0540803894186	0.0133350220927	-0.00259191864781	-0.115958862088	0.145305575235	-0.0845052093316	-0.0590947509325	0.0131771765527	-0.00551215542141	0.00473865182993	-0.0217042223844	-0.00889057832846	0.0282276226147	0.0150820073702	0.00126881133995	-0.00507475832623	-0.0
RT1.141654	-0.225610657459	0.00174301903897	-0.211459074419	-0.113411931235	-0.0569678006603	0.00558898385611	0.0765883285635	0.110080898466	-0.00495181459075	-0.00178489440162	-0.00263491641872	0.0985343205293	0.0395880298484	-0.0638431916441	0.0570277418205	0.0231103750657	0.00840654898996	0.0931915644511	-0.0718466114405	0.117020434264	-0.04493207904	0.0437618397324	-0.0210946304978	0.0240101066439	-0.0153164095151	-0.00649537421661	-0.00951960522551	0.0434369698796	-0.0434211804378	-0.0126119022082	-0.0411128056198	-0.0251472745143	0.0593912296143	0.0290790229916	0.00645637476892	-0.036201532464	-0.0310202547693	-0.014823321174	0.0652573882496	-0.0401064714397	-0.101805156677	-0.0575890155547	-0.00713699593301	-0.0281481319507	-0.0725477697057	-0.0687863353562	-0.0541923908523	0.0181591813999	-0.0197278628294	0.0296654962072	-0.0226994139831	0.0230603412792	0.0933034809273	-0.00340842710668	0.0493430893564	0.110115104088	0.0834676837109	0.0699303352823	0.0263106529806	-0.0577708609834	-0.0325942110262	-0.00472623220522	-0.00401848506527	-0.00464193679929	0.00386306491559	0.00668562506998	0.0495006787943	-0.0125572489069	-0.0125433363119	0.0381059657061	-0.046353409289	0.061477187476	-0.0465530652883	-0.00903962781497	0.0520013327113	0.0179975903672	-0.0440565837643	-0.0120955815327	0.00725646879953	-0.0081042013191	0.00481189318193	0.02323998806	0.023752452323	-0.0177863325321	-0.0
CA1.141704	-0.2187039961	0.0439569395928	-0.00760893083087	-0.0716332161197	0.0390762019324	0.0904529675889	-0.0676616052618	-0.0765114355127	0.100436926698	-0.0487336632492	0.0133791314474	-0.0291608489695	0.0982983094995	0.0185135013519	0.00420149627036	0.068460250661	0.0442020210152	-0.133128838792	-0.0446969756987	0.0181549307885	0.00967630014749	-0.0447947740218	-0.0104937538934	-0.0589192917677	-0.0107916355877	0.128643388814	-0.0481914428106	0.0435715845125	0.00355498311081	0.0124707618501	-0.0276178590059	0.0863499128913	0.0510672463638	-0.0220757294548	0.00653975806789	-0.0405214150038	-0.0366814237091	-0.0623973738167	0.0186742627201	0.0311408998279	0.0334846514472	0.0935696404651	-0.0314484955061	0.0816486009724	-0.0068567657059	-0.0708333189606	0.00215611661512	-0.0152652040133	0.0538222754145	0.0672735334885	-0.0499153394412	0.0406755903529	-0.0168376735564	0.0588139996031	-0.00688877381391	-0.0211957476648	-0.022832439814	-0.0402212225953	-0.00685420682981	0.0541102045124	0.0183990123518	0.0514955832859	0.0268260903519	-0.0357069611284	-0.034138700469	0.0222179972834	-0.0309275267632	-0.0136932812045	-0.0485666101235	0.0836845233079	-0.0256229697473	0.0601145909831	-6.06080675572e-05	0.028560562645	0.0403733122692	0.0998759593108	0.00298413448729	-0.00378363101831	-0.0316942198995	0.0196569411695	-0.0272687602149	0.0158825699065	-0.00910147474086	0.0070933909055	-0.0
PE6.141700	0.239803799601	0.0277611896081	-0.138425069615	0.129681599097	-0.0825708348815	0.0572310149926	0.0660426182312	-0.129577666195	0.0194111198873	-0.0971074948071	0.0701322984991	0.0443523035014	0.0165122611123	0.0380114064648	0.0747279966482	0.0739410271021	0.0120131646797	-0.0276966857517	0.0387017046316	0.0162811063407	0.012950532811	0.0301299436418	0.00127878621593	-0.0699344531149	0.0118409490852	0.00104645947347	-0.038109807456	0.00633795255862	-0.0243184178231	0.0060678063527	-0.106851406836	0.000854892534642	0.0259479540855	0.0343957256817	0.00741159111086	0.1042409921	0.0601199128118	0.0509136107724	-0.0252885259111	-0.0579315760347	-0.0138421888874	0.0109357926041	-0.072671624781	-0.038817609206	-0.0115179079388	0.025453360312	0.0463854996659	-0.00771476230406	0.0121285377006	0.128349971285	-0.0213879726791	-0.0714701618093	-0.0483671512625	-0.0693561847413	-0.0103026931163	-0.00319154403319	0.00193857163748	0.042398401266	-0.0613206340689	0.00305060698513	-0.00722407546982	-0.0426266390093	-0.013733861642	-0.0375020276368	-0.00955164240959	-0.0298243958723	-0.0233996878637	0.0789642199625	0.00106623160074	-0.0238040634615	0.0028908291101	-0.00510922368666	-0.00904232599741	-0.0398623211391	0.0309226291321	0.0379650477273	-0.0506237417898	0.04379570253	-0.00423647193841	-0.036538878009	0.00449070325393	-0.0946708881724	0.0203120139866	-0.0186738892232	-0.0
PE5.141692	0.317042683053	0.109021027023	-0.136304312461	0.0492876186191	-0.0221336199836	0.0742100357528	0.00907039696742	-0.0567582930199	0.0942450863141	-0.0232275443971	0.153110776695	0.00525698461981	0.000275351599983	-0.000286617604787	-0.0498531920654	0.0704570709735	-0.109186741493	0.0226222782066	0.0525140990278	0.0307780332711	0.0834807283882	-0.00413033233668	-0.0177868692694	-0.0176669729878	-0.0794015495935	-0.122658641534	-0.00456184029083	0.0122220555669	0.0267346437534	-0.107272151025	-0.0128035009858	0.0578413345173	-0.00237822679599	-0.0121198719299	0.0475589086956	-0.00712194609201	0.00951270016734	-0.0397353634902	0.0294920604029	0.0378769482515	-0.00414640031425	0.00258229690326	0.0152311765568	-0.0301381064528	0.00424209354435	-0.00221783979071	-0.0208803878199	-0.0678923129816	-0.00856572215131	-0.0247339047832	0.0687509942741	-0.00714425650016	0.0292859737079	-0.0708261224637	0.00837978182455	-0.00541000636201	0.0259850768526	-0.0403860681722	0.0472743667565	0.0230071911054	0.0201090415363	0.00722708983907	0.0354503622089	0.0281933715991	0.0271896815572	-0.0172380940626	-0.0209345513647	-0.0247551004584	0.0214244187716	0.0387478706895	-0.0401327322265	0.0734238781109	-0.0140281590809	-0.0733838873665	-0.042295407593	-0.046922275858	0.0494190186344	0.0168882336622	-0.0871866141132	0.0835584378163	-0.0314939945636	-0.000285771130293	-0.0100429833394	-0.0194397411437	-0.0
CM1.141723	-0.223087002434	0.00313914191811	-0.214050741185	-0.168549515198	-0.0767699562816	-0.0414216687163	0.00810916836849	0.0879807018439	-0.0218535959274	0.0337704582069	0.013582809291	0.0681680247479	-0.00352231408521	-0.0371452892559	0.03108034845	0.0762446495787	-0.0193223944409	0.0616792411838	0.0587404827668	0.0319927557221	-0.0393712775063	0.0223806268345	0.0252662086776	-0.00555349365697	-0.0684274075386	0.0203302444589	0.0436263045683	0.000897028936666	0.0319797749144	-0.0681337842688	0.0630615898937	0.0730119961963	-0.0458160846746	0.0191722631643	-0.0235976058493	0.0498544603359	0.00615092717393	0.0199769234806	0.0059856612106	-0.0281560224416	0.0526355392345	0.0360619046629	-0.00306627819083	0.0370709688762	0.0241635844255	0.00347253786679	0.00876845602539	-0.0604850750061	0.0885565260658	-0.0027013991142	-0.03856281306	-0.0533524759248	-0.0121716571243	-0.0275329066758	0.0122819905209	-0.0263051304804	-0.0167587484431	0.0132190839205	-0.0149424832997	-0.00599886786874	-0.0512709199718	0.055654585818	-0.00340489124938	0.0651970650632	0.117029073056	0.0489739372173	-0.0270492940815	-0.00258545440236	-0.0594274197088	-0.0724825363214	0.0239140708739	-0.0771353087902	-0.0175924149988	0.0457233645056	0.0466560191208	0.0347217227705	0.0356263092092	-0.01384041193	-0.0288984201516	0.0385062716483	0.061553993567	-0.0161983427422	-0.0416726268498	-0.0156114728465	-0.0
CO1.141714	-0.0735727844069	-0.11240230793	0.160436367475	0.0474230910097	-0.0159529909368	0.0208654990131	-0.0255710175194	-0.00860171869191	-0.025785181858	0.119819331	0.0321167466034	0.0379806017349	0.0460873764483	-0.0809304394097	0.0943145744567	0.0507045296512	-0.0301245597065	-0.0854810589692	-0.0433625580997	0.0466537323081	-0.0599226921302	0.00606627201158	0.0495764234948	-0.0793819347125	-0.0865609871946	-0.0772754944669	0.0556234292649	0.0338330077854	0.0202513952303	0.111709249405	-0.0265650166014	0.116156185183	-0.0467454127021	0.0864483722752	0.0265119008526	0.0399358971635	0.0432598570083	-0.0223954974113	0.0256743533538	-0.0214345395972	0.00745914274534	-0.0327546290088	0.105203516458	-0.0363206962303	-0.0457583870125	0.082469857365	-0.0829637074102	0.0723874171224	0.00311603737364	0.0219940034905	0.0244251213124	0.018144085632	-0.0212740167334	0.0441241775257	-0.049092625878	0.0859630816205	-0.0475402130108	-0.0767326211776	0.0123037719433	-0.000138504849275	0.00366399382328	-0.0390394025729	-0.0448525970407	0.0202623973772	-0.0191319515918	0.021591071423	-0.0557726660834	-0.0286200579509	0.0421727502025	-0.0022176736737	-0.0709990766387	-0.0317175746118	0.0135152062536	0.0293191487616	0.0204863630705	-0.00360604100332	-0.00440788139087	-0.0017940487126	-0.0140253313431	-0.00335438111932	0.00126120445977	-0.0177066424347	-0.0185957641907	-0.00478946502494	-0.0
